(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		table leg.004 (703 verts)	132	True	False	False	1	[table leg (UnityEngine.Material)] 	
		pCylinder8 group4.004 (12365 verts)	16	True	False	False	1	[chair bar.001 (UnityEngine.Material)] 	
		first floor walls.115 (4 verts)	19	True	False	False	1	[flutes (UnityEngine.Material)] 	
		first floor walls.029 (24 verts)	76	True	False	False	1	[first floor walls.029 (UnityEngine.Material)] 	
		side frame.001 (5715 verts)	216	True	False	False	1	[Material.034 (UnityEngine.Material)] 	
		car logo (5780 verts)	-1	True	False	False	1	[SVGMat.031 (UnityEngine.Material)] 	
		wiber.002 (3086 verts)	23	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		first floor walls.014 (20 verts)	47	True	False	False	1	[Material.215 (UnityEngine.Material)] 	
		wiber.003 (3086 verts)	20	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		chair .042 (4372 verts)	250	True	False	False	1	[chair (UnityEngine.Material)] 	
		middle back light.003 (588 verts)	0	True	False	False	2	[LICHTER3 (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		first floor walls.037 (8 verts)	14	True	False	False	1	[first floor walls.037 (UnityEngine.Material)] 	
		first floor walls.114 (337 verts)	10	True	False	False	1	[floor to  clothes shop 2 (UnityEngine.Material)] 	
		Arch_44__061_191 (1122 verts)	11	True	False	False	1	[Material #6.002 (UnityEngine.Material)] 	
		first floor walls.050 (540 verts)	204	True	False	False	1	[floor to  clothes shop 2 (UnityEngine.Material)] 	
		Arch_44__060_194 (207 verts)	13	True	False	False	1	[vr mall  test13 (UnityEngine.Material)] 	
		Buttons (11347 verts)	9	True	False	False	19	[Material.155 (UnityEngine.Material)] [Material.154 (UnityEngine.Material)] [Button-10 (UnityEngine.Material)] [Button-11 (UnityEngine.Material)] [Button-5 (UnityEngine.Material)] [Button-9 (UnityEngine.Material)] [Button-8 (UnityEngine.Material)] [Button-13 (UnityEngine.Material)] [Button-4 (UnityEngine.Material)] [Button-1 (UnityEngine.Material)] [Button-4 (UnityEngine.Material)] [Button-12 (UnityEngine.Material)] [Button-14 (UnityEngine.Material)] [Button-3 (UnityEngine.Material)] [Button-2 (UnityEngine.Material)] [Button-17 (UnityEngine.Material)] [Button-15 (UnityEngine.Material)] [Button-7 (UnityEngine.Material)] [Button-18 (UnityEngine.Material)] [Button-16 (UnityEngine.Material)] 	 [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Arch_44__061_192 (1122 verts)	11	True	False	False	1	[Material #6.002 (UnityEngine.Material)] 	
		Plane.020 (1338 verts)	157	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		first floor walls.082 (12 verts)	174	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.028 (8 verts)	82	True	False	False	1	[first floor walls.028 (UnityEngine.Material)] 	
		lamborghini (7376 verts)	-1	True	False	False	1	[SVGMat.010 (UnityEngine.Material)] 	
		back defender.004 (5422 verts)	101	True	True	False	3	[TEILE1 (UnityEngine.Material)] [Body (UnityEngine.Material)] [LICHTER5 (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Circle.004 (1125 verts)	114	True	False	False	1	[vr mall  test13 (UnityEngine.Material)] 	
		Arch_44__060_186.001 (5234 verts)	9	True	False	False	1	[Arch_44__060_6.001 (UnityEngine.Material)] 	
		first floor walls.045 (70 verts)	206	True	False	False	1	[first floor walls.045 (UnityEngine.Material)] 	
		side frame (5715 verts)	100	True	False	False	1	[Material.034 (UnityEngine.Material)] 	
		Arch_44__060_1 (225 verts)	11	True	False	False	1	[Arch_44__060_1.001 (UnityEngine.Material)] 	
		Circle.001 (1125 verts)	93	True	False	False	1	[vr mall  test13 (UnityEngine.Material)] 	
		roof to first floor.001 (48 verts)	129	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		engine door (357 verts)	17	True	False	False	2	[Translucent_Glass_Gray (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		Rotate nav (24 verts)	87	True	False	False	1	[nescafe-logo3 (UnityEngine.Material)] 	
		Box11834 (82 verts)	134	True	False	False	1	[Material.170 (UnityEngine.Material)] 	
		Cube (0 verts)	-1	True	False	False	1	[Default-Material (UnityEngine.Material)] 	
		first floor walls.113 (398 verts)	109	True	False	False	1	[floor to  clothes shop 2 (UnityEngine.Material)] 	
		Wall (82 verts)	192	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Wall (1) (82 verts)	165	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Wall (2) (82 verts)	201	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Wall (3) (82 verts)	125	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		front endine door (4037 verts)	190	True	False	False	2	[Body (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		Arch_44__061_189 (1122 verts)	8	True	False	False	1	[Material #6.002 (UnityEngine.Material)] 	
		roof to first floor (701 verts)	214	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		door frame.003 (2587 verts)	90	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		first floor walls.105 (24 verts)	121	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		maclaren (284 verts)	-1	True	False	False	1	[SVGMat.015 (UnityEngine.Material)] 	
		pCylinder8 group4.001 (12365 verts)	27	True	False	False	1	[chair bar.001 (UnityEngine.Material)] 	
		Glass (1) (24 verts)	159	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		Glass (24 verts)	193	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		Glass (3) (24 verts)	183	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		Glass (2) (24 verts)	215	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		bottum front defender (6807 verts)	73	True	False	False	1	[cars (UnityEngine.Material)] 	
		Cup_Geo.004 (2031 verts)	29	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		pCylinder8 group4 (12365 verts)	8	True	False	False	1	[chair bar.001 (UnityEngine.Material)] 	
		1 (228 verts)	151	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.019 (25 verts)	103	True	False	False	1	[first floor walls.019 (UnityEngine.Material)] 	
		first floor walls.048 (16 verts)	107	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		first floor walls.023 (4 verts)	185	True	False	False	1	[Material.261 (UnityEngine.Material)] 	
		logo.003 (2399 verts)	11	True	False	False	3	[FrontColor (UnityEngine.Material)] [Lambo_045black (UnityEngine.Material)] [Lambo_045yellow (UnityEngine.Material)] 	
		first floor walls.054 (44 verts)	25	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Text.002 (5449 verts)	-1	True	False	False	1	[NavySmooth (UnityEngine.Material)] 	
		3 (233 verts)	196	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Arch_44__061_190 (2808 verts)	8	True	False	False	1	[Arch_44__061_6.001 (UnityEngine.Material)] 	
		Arch_44__061_200 (384 verts)	8	True	False	False	1	[Arch_44__061_7.001 (UnityEngine.Material)] 	
		audi (3652 verts)	-1	True	False	False	1	[SVGMat.036 (UnityEngine.Material)] 	
		engine door frame.001 (270 verts)	102	True	False	False	2	[UNTERBODEN (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		chair .032 (4372 verts)	239	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		engine door frame (1008 verts)	96	True	True	False	2	[TEILE1 (UnityEngine.Material)] [Body (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		lanmpor word.001 (2611 verts)	0	True	False	False	1	[TEILE2 (UnityEngine.Material)] 	
		first floor walls.108 (84 verts)	84	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Screen (86 verts)	90	True	False	False	1	[Screen-3 (UnityEngine.Material)] 	
		back defender.005 (5422 verts)	180	True	True	False	3	[TEILE1 (UnityEngine.Material)] [Body (UnityEngine.Material)] [LICHTER5 (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		first floor walls.074 (16 verts)	116	True	False	False	1	[first floor walls.049 (UnityEngine.Material)] 	
		roof to first floor.004 (12 verts)	152	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Arch_44__061_209 (681 verts)	161	True	False	False	1	[Arch_44__061_11.001 (UnityEngine.Material)] 	
		none coo (158 verts)	21	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Saucer_Geo (1243 verts)	13	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		floor to second floor.006 (13 verts)	0	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.109 (24 verts)	242	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.078 (24 verts)	183	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		Arch_44__061_198 (384 verts)	1	True	False	False	1	[Arch_44__061_7.001 (UnityEngine.Material)] 	
		pCylinder8 group4.002 (12365 verts)	17	True	False	False	1	[chair bar.001 (UnityEngine.Material)] 	
		first floor walls.033 (24 verts)	15	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		first floor walls.003 (136 verts)	57	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		Circle.005 (1125 verts)	93	True	False	False	1	[vr mall  test13 (UnityEngine.Material)] 	
		first floor walls.030 (24 verts)	243	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
